Maskapai,Tanggal,Waktu Berangkat,Waktu Datang,Durasi,Transit,Harga Tiket
THAI,2025-10-26,1:05 PM,6:55 AM +1 (2025-10-27),15 hr 50 min,1 stop,"IDR 7,479,300"
"Cathay Pacific, ANA + Operated by Air Japan",2025-10-26,2:30 PM,3:10 PM +1 (2025-10-27),22 hr 40 min,1 stop,"IDR 7,526,000"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-26,5:30 AM,5:55 AM +1 (2025-10-27),22 hr 25 min,1 stop,"IDR 7,573,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-26,8:55 AM,5:55 AM +1 (2025-10-27),19 hr,1 stop,"IDR 7,573,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-26,3:40 PM,5:55 AM +1 (2025-10-27),12 hr 15 min,1 stop,"IDR 7,573,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-26,3:40 PM,2:30 PM +1 (2025-10-27),20 hr 50 min,1 stop,"IDR 7,573,200"
"Garuda Indonesia, ANA",2025-10-26,3:40 PM,6:25 PM +1 (2025-10-27),24 hr 45 min,1 stop,"IDR 7,573,200"
Asiana Airlines,2025-10-26,10:30 PM,9:00 PM +1 (2025-10-27),20 hr 30 min,1 stop,"IDR 7,810,900"
China Southern,2025-10-26,9:05 AM,1:35 PM +1 (2025-10-27),26 hr 30 min,1 stop,"IDR 7,846,900"
China Southern,2025-10-26,1:15 PM,1:35 PM +1 (2025-10-27),22 hr 20 min,1 stop,"IDR 7,846,900"
Singapore Airlines,2025-10-26,2:15 PM,6:20 AM +1 (2025-10-27),14 hr 5 min,1 stop,"IDR 7,983,200"
Singapore Airlines,2025-10-26,5:00 PM,6:20 AM +1 (2025-10-27),11 hr 20 min,1 stop,"IDR 7,983,200"
Singapore Airlines,2025-10-26,6:10 PM,6:20 AM +1 (2025-10-27),10 hr 10 min,1 stop,"IDR 7,983,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-26,11:50 PM,3:10 PM +1 (2025-10-27),13 hr 20 min,1 stop,"IDR 8,054,300"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-26,11:50 PM,7:15 PM +1 (2025-10-27),17 hr 25 min,1 stop,"IDR 8,054,300"
"XiamenAir, Asiana Airlines + ANA",2025-10-26,7:05 AM,11:25 PM (2025-10-26),14 hr 20 min,2 stops,"IDR 8,166,100"
Cathay Pacific,2025-10-26,12:05 AM,3:35 PM (2025-10-26),13 hr 30 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-26,12:05 AM,8:20 PM (2025-10-26),18 hr 15 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-26,12:05 AM,9:15 PM (2025-10-26),19 hr 10 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-26,8:10 AM,8:20 PM (2025-10-26),10 hr 10 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-26,8:10 AM,9:15 PM (2025-10-26),11 hr 5 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-26,8:10 AM,6:30 AM +1 (2025-10-27),20 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-26,8:10 AM,1:10 PM +1 (2025-10-27),27 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-26,8:10 AM,1:45 PM +1 (2025-10-27),27 hr 35 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-26,8:10 AM,2:10 PM +1 (2025-10-27),28 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-26,2:30 PM,6:30 AM +1 (2025-10-27),14 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-26,2:30 PM,1:10 PM +1 (2025-10-27),20 hr 40 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-26,2:30 PM,1:45 PM +1 (2025-10-27),21 hr 15 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-26,2:30 PM,2:10 PM +1 (2025-10-27),21 hr 40 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-26,2:30 PM,3:35 PM +1 (2025-10-27),23 hr 5 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-26,2:30 PM,8:20 PM +1 (2025-10-27),27 hr 50 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-26,2:30 PM,9:15 PM +1 (2025-10-27),28 hr 45 min,1 stop,"IDR 8,330,500"
Asiana Airlines + ANA,2025-10-26,10:30 PM,11:25 PM +1 (2025-10-27),22 hr 55 min,1 stop,"IDR 8,467,900"
Singapore Airlines,2025-10-26,11:10 AM,9:40 PM +1 (2025-10-27),32 hr 30 min,1 stop,"IDR 8,587,300"
"Shandong, XiamenAir",2025-10-26,12:25 AM,1:45 PM (2025-10-26),11 hr 20 min,1 stop,"IDR 8,654,700"
Singapore Airlines + ANA,2025-10-26,5:25 AM,9:40 PM (2025-10-26),14 hr 15 min,1 stop,"IDR 8,761,200"
Singapore Airlines,2025-10-26,8:40 AM,9:40 PM (2025-10-26),11 hr,1 stop,"IDR 8,761,200"
Singapore Airlines,2025-10-26,9:30 AM,9:40 PM (2025-10-26),10 hr 10 min,1 stop,"IDR 8,762,200"
Cathay Pacific,2025-10-26,12:05 AM,4:50 PM (2025-10-26),14 hr 45 min,2 stops,"IDR 8,926,000"
"China Eastern, JAL",2025-10-26,11:45 PM,3:45 PM +1 (2025-10-27),14 hr,2 stops,"IDR 9,260,600"
Korean Air,2025-10-26,9:50 PM,3:55 PM +1 (2025-10-27),16 hr 5 min,1 stop,"IDR 9,424,900"
"Korean Air, Asiana Airlines",2025-10-26,9:50 PM,9:00 PM +1 (2025-10-27),21 hr 10 min,1 stop,"IDR 9,424,900"
Korean Air,2025-10-26,9:50 PM,9:05 PM +1 (2025-10-27),21 hr 15 min,1 stop,"IDR 9,424,900"
"XiamenAir, JAL",2025-10-26,7:05 AM,11:05 PM (2025-10-26),14 hr,2 stops,"IDR 9,426,700"
ANA,2025-10-26,7:15 AM,4:25 PM (2025-10-26),7 hr 10 min,Nonstop,"IDR 9,642,900"
Cathay Pacific,2025-10-26,12:05 AM,1:10 PM (2025-10-26),11 hr 5 min,1 stop,"IDR 9,760,500"
Cathay Pacific,2025-10-26,12:05 AM,2:10 PM (2025-10-26),12 hr 5 min,1 stop,"IDR 9,760,500"
Cathay Pacific,2025-10-26,12:05 AM,6:30 AM +1 (2025-10-27),28 hr 25 min,1 stop,"IDR 9,760,500"
"Garuda Indonesia, Jeju Air",2025-10-26,5:30 PM,2:30 PM +1 (2025-10-27),19 hr,2 stops,"IDR 9,845,400"
"Garuda Indonesia, Jeju Air",2025-10-26,5:30 PM,5:15 PM +1 (2025-10-27),21 hr 45 min,2 stops,"IDR 9,845,400"
"Garuda Indonesia, Jeju Air",2025-10-26,5:30 PM,6:40 PM +1 (2025-10-27),23 hr 10 min,2 stops,"IDR 9,845,400"
"Garuda Indonesia, Jeju Air",2025-10-26,5:30 PM,10:35 AM +2 (2025-10-28),39 hr 5 min,2 stops,"IDR 9,845,400"
"China Eastern, JAL",2025-10-26,11:45 PM,4:15 PM +1 (2025-10-27),14 hr 30 min,2 stops,"IDR 9,918,200"
"China Eastern, JAL",2025-10-26,11:45 PM,4:15 PM +1 (2025-10-27),14 hr 30 min,2 stops,"IDR 9,918,200"
"Shandong, China Southern",2025-10-26,12:25 AM,8:00 PM (2025-10-26),17 hr 35 min,2 stops,"IDR 9,922,100"
EVA Air,2025-10-26,2:35 PM,8:20 PM +1 (2025-10-27),27 hr 45 min,1 stop,"IDR 9,999,400"
"Garuda Indonesia, Jeju Air",2025-10-26,5:30 PM,1:00 PM +2 (2025-10-28),41 hr 30 min,2 stops,"IDR 10,011,100"
"Asiana Airlines, Korean Air",2025-10-26,10:30 PM,9:05 PM +1 (2025-10-27),20 hr 35 min,1 stop,"IDR 10,024,900"
JAL + Garuda Indonesia,2025-10-26,6:35 AM,3:50 PM (2025-10-26),7 hr 15 min,Nonstop,"IDR 10,207,200"
JAL + Garuda Indonesia,2025-10-26,9:25 PM,6:40 AM +1 (2025-10-27),7 hr 15 min,Nonstop,"IDR 10,207,200"
Asiana Airlines + ANA,2025-10-26,10:30 PM,11:20 AM +1 (2025-10-27),10 hr 50 min,1 stop,"IDR 10,244,900"
Asiana Airlines,2025-10-26,10:30 PM,5:55 PM +1 (2025-10-27),17 hr 25 min,1 stop,"IDR 10,291,900"
"Scoot, Singapore Airlines",2025-10-26,9:35 AM,9:40 PM (2025-10-26),10 hr 5 min,1 stop,"IDR 10,317,200"
"Cathay Pacific, ANA + Operated by Air Japan",2025-10-26,12:05 AM,3:10 PM (2025-10-26),13 hr 5 min,1 stop,"IDR 10,396,000"
"Garuda Indonesia, ANA",2025-10-26,5:30 AM,6:25 PM (2025-10-26),10 hr 55 min,1 stop,"IDR 10,443,200"
Asiana Airlines + ANA,2025-10-26,10:30 PM,9:45 PM +1 (2025-10-27),21 hr 15 min,1 stop,"IDR 10,457,600"
"Singapore Airlines, ANA + Operated by Air Japan",2025-10-26,5:25 AM,5:55 AM +1 (2025-10-27),22 hr 30 min,1 stop,"IDR 10,459,700"
"XiamenAir, ANA + Operated by ANA Wings",2025-10-26,7:05 AM,11:15 PM (2025-10-26),14 hr 10 min,2 stops,"IDR 10,526,700"
"XiamenAir, ANA + Operated by ANA Wings",2025-10-26,7:05 AM,11:25 PM (2025-10-26),14 hr 20 min,2 stops,"IDR 10,526,700"
"Asiana Airlines, JAL",2025-10-26,10:30 PM,6:30 PM +1 (2025-10-27),18 hr,2 stops,"IDR 10,573,300"
"Asiana Airlines, JAL",2025-10-26,10:30 PM,7:00 PM +1 (2025-10-27),18 hr 30 min,2 stops,"IDR 10,573,300"
"China Eastern, ANA + Operated by Star Flyer",2025-10-26,11:45 PM,3:25 PM +1 (2025-10-27),13 hr 40 min,2 stops,"IDR 10,685,200"
"China Eastern, ANA + Operated by ANA Wings",2025-10-26,11:45 PM,5:05 PM +1 (2025-10-27),15 hr 20 min,2 stops,"IDR 10,685,200"
"China Eastern, ANA + Operated by ANA Wings",2025-10-26,11:45 PM,5:05 PM +1 (2025-10-27),15 hr 20 min,2 stops,"IDR 10,685,200"
"China Eastern, ANA + Operated by Star Flyer",2025-10-26,11:45 PM,6:55 PM +1 (2025-10-27),17 hr 10 min,2 stops,"IDR 10,685,200"
"China Eastern, ANA + Operated by Star Flyer",2025-10-26,11:45 PM,6:55 PM +1 (2025-10-27),17 hr 10 min,2 stops,"IDR 10,685,200"
"China Eastern, ANA + Operated by Star Flyer",2025-10-26,11:45 PM,8:20 PM +1 (2025-10-27),18 hr 35 min,2 stops,"IDR 10,685,200"
"China Eastern, ANA + Operated by Star Flyer",2025-10-26,11:45 PM,8:20 PM +1 (2025-10-27),18 hr 35 min,2 stops,"IDR 10,685,200"
"China Eastern, JAL",2025-10-26,11:45 PM,3:55 PM +1 (2025-10-27),14 hr 10 min,2 stops,"IDR 10,790,900"
"China Eastern, JAL",2025-10-26,11:45 PM,7:35 PM +1 (2025-10-27),17 hr 50 min,2 stops,"IDR 10,790,900"
Garuda Indonesia,2025-10-26,7:05 AM,8:50 AM +1 (2025-10-27),23 hr 45 min,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-10-26,2:30 PM,8:50 AM +1 (2025-10-27),16 hr 20 min,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-10-26,3:50 PM,8:50 AM +1 (2025-10-27),15 hr,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-10-26,5:00 PM,8:50 AM +1 (2025-10-27),13 hr 50 min,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-10-26,5:45 PM,8:50 AM +1 (2025-10-27),13 hr 5 min,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-10-26,7:45 PM,8:50 AM +1 (2025-10-27),11 hr 5 min,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-10-26,5:30 PM,8:50 AM +1 (2025-10-27),13 hr 20 min,1 stop,"IDR 11,072,100"
"Korean Air, Asiana Airlines",2025-10-26,9:50 PM,11:25 PM +1 (2025-10-27),23 hr 35 min,1 stop,"IDR 11,224,900"
"China Eastern, ANA + Operated by ANA Wings",2025-10-26,11:45 PM,6:15 PM +1 (2025-10-27),16 hr 30 min,2 stops,"IDR 11,434,900"
"China Eastern, ANA + Operated by Star Flyer",2025-10-26,11:45 PM,6:55 PM +1 (2025-10-27),17 hr 10 min,2 stops,"IDR 11,720,200"
"China Eastern, ANA + Operated by Star Flyer",2025-10-26,11:45 PM,8:20 PM +1 (2025-10-27),18 hr 35 min,2 stops,"IDR 11,720,200"
"China Eastern, JAL",2025-10-26,11:45 PM,5:40 PM +1 (2025-10-27),15 hr 55 min,2 stops,"IDR 11,995,300"
Garuda Indonesia,2025-10-26,7:55 AM,8:50 AM +1 (2025-10-27),22 hr 55 min,2 stops,"IDR 11,996,420"
Garuda Indonesia,2025-10-26,1:00 PM,8:50 AM +2 (2025-10-28),41 hr 50 min,2 stops,"IDR 12,217,680"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-26,11:30 AM,5:55 AM +1 (2025-10-27),16 hr 25 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-26,5:35 PM,5:55 AM +1 (2025-10-27),10 hr 20 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA",2025-10-26,5:35 PM,6:25 PM +1 (2025-10-27),22 hr 50 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA",2025-10-26,6:55 PM,6:25 PM +1 (2025-10-27),21 hr 30 min,1 stop,"IDR 12,289,200"
"Singapore Airlines, ANA",2025-10-26,5:25 AM,6:25 PM (2025-10-26),11 hr,1 stop,"IDR 12,305,700"
Philippine Airlines + ANA,2025-10-26,12:55 AM,2:10 PM (2025-10-26),11 hr 15 min,1 stop,"IDR 12,737,000"
Cathay Pacific + JAL,2025-10-26,12:05 AM,1:45 PM (2025-10-26),11 hr 40 min,1 stop,"IDR 12,815,500"
"Korean Air, Asiana Airlines",2025-10-26,9:50 PM,11:20 AM +1 (2025-10-27),11 hr 30 min,1 stop,"IDR 13,024,900"
Korean Air,2025-10-26,9:50 PM,12:25 PM +1 (2025-10-27),12 hr 35 min,1 stop,"IDR 13,024,900"
Korean Air,2025-10-26,9:50 PM,10:50 PM +1 (2025-10-27),23 hr,1 stop,"IDR 13,024,900"
Asiana Airlines,2025-10-26,10:30 PM,5:50 PM +1 (2025-10-27),17 hr 20 min,1 stop,"IDR 13,152,600"
Garuda Indonesia + JAL,2025-10-26,11:45 PM,8:50 AM +1 (2025-10-27),7 hr 5 min,Nonstop,"IDR 14,203,100"
"China Eastern, JAL",2025-10-26,11:45 PM,4:45 PM +1 (2025-10-27),15 hr,2 stops,"IDR 14,318,700"
"China Eastern, JAL",2025-10-26,11:45 PM,4:45 PM +1 (2025-10-27),15 hr,2 stops,"IDR 14,318,700"
Korean Air,2025-10-26,9:50 PM,6:35 PM +1 (2025-10-27),18 hr 45 min,1 stop,"IDR 16,190,600"
Korean Air,2025-10-26,9:50 PM,9:35 PM +1 (2025-10-27),21 hr 45 min,1 stop,"IDR 18,879,600"
ANA,2025-10-26,9:45 PM,6:50 AM +1 (2025-10-27),7 hr 5 min,Nonstop,"IDR 19,081,900"
"Philippine Airlines, Asiana Airlines",2025-10-26,12:55 AM,9:00 PM (2025-10-26),18 hr 5 min,2 stops,"IDR 19,381,800"
"China Eastern, JAL",2025-10-26,11:45 PM,6:00 PM +1 (2025-10-27),16 hr 15 min,1 stop,"IDR 21,797,000"
Korean Air,2025-10-26,9:50 PM,7:30 PM +1 (2025-10-27),19 hr 40 min,1 stop,"IDR 23,266,900"
"EVA Air, ANA",2025-10-26,2:35 PM,8:40 PM +1 (2025-10-27),28 hr 5 min,1 stop,"IDR 24,060,400"
"Garuda Indonesia, EVA Air + ANA",2025-10-26,5:30 PM,12:00 PM +2 (2025-10-28),40 hr 30 min,2 stops,"IDR 24,136,100"
"Garuda Indonesia, EVA Air + ANA",2025-10-26,5:30 PM,12:55 PM +2 (2025-10-28),41 hr 25 min,2 stops,"IDR 24,136,100"
"Philippine Airlines, JAL",2025-10-26,12:55 AM,3:45 PM (2025-10-26),12 hr 50 min,2 stops,"IDR 24,516,600"
"Philippine Airlines, JAL",2025-10-26,12:55 AM,10:20 PM (2025-10-26),19 hr 25 min,2 stops,"IDR 24,516,600"
"Philippine Airlines, ANA",2025-10-26,12:55 AM,8:00 PM (2025-10-26),17 hr 5 min,1 stop,"IDR 26,091,800"
"Garuda Indonesia, EVA Air, Cathay Pacific",2025-10-26,5:30 PM,4:50 PM +2 (2025-10-28),45 hr 20 min,2 stops,"IDR 26,145,700"
"Philippine Airlines, ANA",2025-10-26,12:55 AM,6:45 PM (2025-10-26),15 hr 50 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-10-26,12:55 AM,7:10 PM (2025-10-26),16 hr 15 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-10-26,12:55 AM,7:30 PM (2025-10-26),16 hr 35 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA + Operated by Star Flyer",2025-10-26,12:55 AM,6:55 PM (2025-10-26),16 hr,2 stops,"IDR 26,206,000"
Cathay Pacific,2025-10-26,12:05 AM,4:50 PM (2025-10-26),14 hr 45 min,2 stops,"IDR 26,209,700"
"Philippine Airlines, JAL",2025-10-26,12:55 AM,7:00 PM (2025-10-26),16 hr 5 min,2 stops,"IDR 27,166,400"
"Philippine Airlines, JAL",2025-10-26,12:55 AM,6:30 PM (2025-10-26),15 hr 35 min,2 stops,"IDR 27,611,400"
China Southern,2025-10-26,1:15 PM,1:00 PM +1 (2025-10-27),21 hr 45 min,2 stops,"IDR 28,471,600"
China Southern,2025-10-26,1:15 PM,1:15 PM +1 (2025-10-27),22 hr,2 stops,"IDR 28,471,600"
"China Southern, China Eastern",2025-10-26,12:20 AM,8:55 PM (2025-10-26),18 hr 35 min,2 stops,"IDR 31,669,600"
Singapore Airlines + ANA,2025-10-26,5:25 AM,5:05 PM (2025-10-26),9 hr 40 min,1 stop,"IDR 31,854,700"
Singapore Airlines + ANA,2025-10-26,5:25 AM,7:30 AM +1 (2025-10-27),24 hr 5 min,1 stop,"IDR 31,854,700"
"Garuda Indonesia, Singapore Airlines, ANA",2025-10-26,5:35 PM,11:55 AM +1 (2025-10-27),16 hr 20 min,2 stops,"IDR 31,901,600"
"Garuda Indonesia, Singapore Airlines, ANA",2025-10-26,6:55 PM,11:55 AM +1 (2025-10-27),15 hr,2 stops,"IDR 31,901,600"
"Shandong, XiamenAir, ANA",2025-10-26,12:25 AM,5:25 PM (2025-10-26),15 hr,2 stops,"IDR 32,225,300"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-10-26,1:00 PM,1:35 PM +2 (2025-10-28),46 hr 35 min,3 stops,"IDR 32,229,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-10-26,1:00 PM,1:35 PM +2 (2025-10-28),46 hr 35 min,3 stops,"IDR 32,229,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-10-26,1:00 PM,8:00 PM +2 (2025-10-28),53 hr,3 stops,"IDR 32,229,100"
Cathay Pacific,2025-10-26,12:05 AM,4:50 PM (2025-10-26),14 hr 45 min,2 stops,"IDR 33,357,100"
"Garuda Indonesia, Royal Brunei, Cathay Pacific",2025-10-26,1:00 PM,8:20 PM +1 (2025-10-27),29 hr 20 min,3 stops,"IDR 39,504,800"
"Garuda Indonesia, Royal Brunei, JAL + Cathay Pacific",2025-10-26,1:00 PM,8:25 PM +1 (2025-10-27),29 hr 25 min,3 stops,"IDR 39,504,800"
"Garuda Indonesia, Royal Brunei, Cathay Pacific",2025-10-26,1:00 PM,9:15 PM +1 (2025-10-27),30 hr 15 min,3 stops,"IDR 39,504,800"
"Garuda Indonesia, Royal Brunei, Cathay Pacific",2025-10-26,1:00 PM,6:30 AM +2 (2025-10-28),39 hr 30 min,3 stops,"IDR 39,504,800"
"Garuda Indonesia, Royal Brunei, Cathay Pacific",2025-10-26,1:00 PM,1:45 PM +2 (2025-10-28),46 hr 45 min,3 stops,"IDR 39,504,800"
"Garuda Indonesia, Cathay Pacific",2025-10-26,1:00 PM,8:20 PM +1 (2025-10-27),29 hr 20 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-10-26,1:00 PM,9:15 PM +1 (2025-10-27),30 hr 15 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-10-26,1:00 PM,6:30 AM +2 (2025-10-28),39 hr 30 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-10-26,1:00 PM,1:10 PM +2 (2025-10-28),46 hr 10 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-10-26,1:00 PM,2:10 PM +2 (2025-10-28),47 hr 10 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-10-26,1:00 PM,3:35 PM +2 (2025-10-28),48 hr 35 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-10-26,11:50 PM,8:20 PM +1 (2025-10-27),18 hr 30 min,1 stop,"IDR 40,285,800"
"Cathay Pacific, China Airlines",2025-10-26,12:05 AM,4:50 PM (2025-10-26),14 hr 45 min,2 stops,"IDR 40,311,600"
"Cathay Pacific, EVA Air",2025-10-26,12:05 AM,7:20 PM (2025-10-26),17 hr 15 min,2 stops,"IDR 40,658,600"
"Cathay Pacific, China Airlines",2025-10-26,12:05 AM,4:35 PM (2025-10-26),14 hr 30 min,2 stops,"IDR 40,834,500"
"Cathay Pacific, China Airlines",2025-10-26,12:05 AM,6:30 PM (2025-10-26),16 hr 25 min,2 stops,"IDR 40,834,500"
"Cathay Pacific, China Airlines",2025-10-26,12:05 AM,4:35 PM (2025-10-26),14 hr 30 min,2 stops,"IDR 40,875,900"
"Cathay Pacific, ANA",2025-10-26,2:30 PM,9:35 AM +1 (2025-10-27),17 hr 5 min,2 stops,"IDR 40,882,700"
"THAI, ANA",2025-10-26,7:05 PM,11:55 AM +1 (2025-10-27),14 hr 50 min,2 stops,"IDR 42,836,400"
"Garuda Indonesia, Cathay Pacific",2025-10-26,1:00 PM,6:30 AM +2 (2025-10-28),39 hr 30 min,3 stops,"IDR 43,802,080"
"Garuda Indonesia, Cathay Pacific + JAL",2025-10-26,5:30 PM,6:30 AM +2 (2025-10-28),35 hr,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-10-26,5:30 PM,1:10 PM +2 (2025-10-28),41 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-10-26,5:30 PM,2:10 PM +2 (2025-10-28),42 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific, JAL",2025-10-26,5:30 PM,3:20 PM +2 (2025-10-28),43 hr 50 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-10-26,5:30 PM,3:35 PM +2 (2025-10-28),44 hr 5 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-10-26,5:30 PM,8:20 PM +2 (2025-10-28),48 hr 50 min,2 stops,"IDR 43,818,500"
"Cathay Pacific, ANA + JAL + Operated by Star Flyer",2025-10-26,12:05 AM,3:25 PM (2025-10-26),13 hr 20 min,2 stops,"IDR 43,870,700"
"Garuda Indonesia, Cathay Pacific, ANA + Operated by Air Japan",2025-10-26,5:30 PM,3:10 PM +2 (2025-10-28),43 hr 40 min,2 stops,"IDR 44,081,000"
"Garuda Indonesia, Cathay Pacific",2025-10-26,5:30 PM,4:50 PM +2 (2025-10-28),45 hr 20 min,3 stops,"IDR 44,091,600"
"THAI, JAL",2025-10-26,7:05 PM,11:40 AM +1 (2025-10-27),14 hr 35 min,2 stops,"IDR 47,331,700"
"Garuda Indonesia, Cathay Pacific",2025-10-26,5:30 PM,6:30 AM +2 (2025-10-28),35 hr,3 stops,"IDR 48,580,900"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-26,5:30 PM,4:50 PM +1 (2025-10-27),21 hr 20 min,3 stops,"IDR 49,775,400"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-26,5:30 PM,8:20 PM +1 (2025-10-27),24 hr 50 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-26,5:30 PM,9:15 PM +1 (2025-10-27),25 hr 45 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-26,5:30 PM,9:15 PM +1 (2025-10-27),25 hr 45 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-26,5:30 PM,6:30 AM +2 (2025-10-28),35 hr,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-26,5:30 PM,6:30 AM +2 (2025-10-28),35 hr,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-26,5:30 PM,6:30 AM +2 (2025-10-28),35 hr,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-26,5:30 PM,8:20 PM +1 (2025-10-27),24 hr 50 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-26,5:30 PM,8:20 PM +1 (2025-10-27),24 hr 50 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, JAL + Cathay Pacific",2025-10-26,5:30 PM,8:25 PM +1 (2025-10-27),24 hr 55 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, JAL + Cathay Pacific",2025-10-26,5:30 PM,8:25 PM +1 (2025-10-27),24 hr 55 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-26,5:30 PM,9:15 PM +1 (2025-10-27),25 hr 45 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-26,5:30 PM,9:15 PM +1 (2025-10-27),25 hr 45 min,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-26,5:30 PM,6:30 AM +2 (2025-10-28),35 hr,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-26,5:30 PM,6:30 AM +2 (2025-10-28),35 hr,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-26,5:30 PM,6:30 AM +2 (2025-10-28),35 hr,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-10-26,5:30 PM,6:30 AM +2 (2025-10-28),35 hr,3 stops,"IDR 59,024,600"
"Garuda Indonesia, Cathay Pacific",2025-10-26,1:00 PM,6:30 AM +2 (2025-10-28),39 hr 30 min,3 stops,"IDR 67,296,700"
"Garuda Indonesia, Cathay Pacific",2025-10-26,1:00 PM,6:30 AM +2 (2025-10-28),39 hr 30 min,3 stops,"IDR 67,296,700"
"Garuda Indonesia, Cathay Pacific",2025-10-26,1:00 PM,6:30 AM +2 (2025-10-28),39 hr 30 min,3 stops,"IDR 67,296,700"
"Garuda Indonesia, Cathay Pacific",2025-10-26,1:00 PM,6:30 AM +2 (2025-10-28),39 hr 30 min,3 stops,"IDR 67,296,700"
